word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
deelnemen,meedoen,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk
vertrekken,achterblijven,gelijk,gelijk,zeer gelijk,zeer ongelijk,gelijk,zeer ongelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,neutraal,gelijk,zeer gelijk,gelijk
gaan,komen,gelijk,gelijk,gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk
nemen,dragen,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,neutraal
vergeten,leren,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk
benoemen,kiezen,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,zeer ongelijk,zeer gelijk,ongelijk,ongelijk,ongelijk
verloven,trouwen,gelijk,ongelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,neutraal,gelijk,gelijk,zeer gelijk,gelijk
vragen,bidden,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk
gaan,sturen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk
nemen,leveren,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,neutraal,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,neutraal
spreken,luisteren,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,ongelijk,gelijk,gelijk,gelijk,neutraal,zeer gelijk,gelijk,gelijk,ongelijk
analyseren,evalueren,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,zeer gelijk,gelijk
argumenteren,rationaliseren,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,ongelijk,gelijk,zeer gelijk,neutraal,gelijk,ongelijk,gelijk,ongelijk,gelijk
verliezen,houden,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
vergelijken,analyseren,gelijk,zeer gelijk,ongelijk,ongelijk,gelijk,gelijk,ongelijk,neutraal,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
desorganiseren,organiseren,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,gelijk,ongelijk,zeer gelijk,ongelijk,neutraal,neutraal,ongelijk,zeer ongelijk,zeer ongelijk
gaan,verkopen,ongelijk,ongelijk,zeer gelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk
nemen,bezitten,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,neutraal
leren,luisteren,gelijk,gelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,ongelijk,zeer gelijk,ongelijk,ongelijk
vernietigen,bouwen,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
creëren,bouwen,gelijk,neutraal,gelijk,ongelijk,ongelijk,gelijk,ongelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
stelen,kopen,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,neutraal
doden,ophangen,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,gelijk,zeer ongelijk,zeer ongelijk,zeer gelijk,zeer ongelijk,zeer gelijk,zeer ongelijk,zeer gelijk,gelijk,ongelijk,zeer ongelijk
vergeten,weten,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
creëren,voorstellen,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,neutraal,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk
doen,gebeuren,neutraal,gelijk,gelijk,neutraal,gelijk,gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk
winnen,bereiken,neutraal,zeer gelijk,gelijk,ongelijk,ongelijk,neutraal,neutraal,ongelijk,gelijk,gelijk,neutraal,ongelijk,ongelijk,gelijk,gelijk
geven,weigeren,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
verdienen,nemen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk
krijgen,zetten,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,zeer ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk
lokaliseren,vinden,ongelijk,neutraal,neutraal,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,neutraal,neutraal,gelijk,gelijk,gelijk
verschijnen,bijwonen,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,neutraal,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
weten,begrijpen,neutraal,zeer gelijk,ongelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,zeer gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk
doenalsof,voorstellen,gelijk,gelijk,gelijk,zeer gelijk,ongelijk,gelijk,zeer gelijk,gelijk,gelijk,ongelijk,gelijk,ongelijk,gelijk,zeer gelijk,ongelijk
tevredenstellen,voldoen,zeer gelijk,gelijk,gelijk,ongelijk,gelijk,gelijk,zeer gelijk,gelijk,zeer gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk
koesteren,houden,neutraal,zeer gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
argumenteren,verschillen,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,neutraal,zeer ongelijk,zeer ongelijk
overwinnen,domineren,gelijk,ongelijk,ongelijk,zeer gelijk,ongelijk,ongelijk,zeer gelijk,ongelijk,zeer gelijk,gelijk,zeer ongelijk,gelijk,zeer ongelijk,zeer gelijk,ongelijk
zichgedragen,gehoorzamen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
samenwerken,deelnemen,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,gelijk,ongelijk
bereiken,proberen,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk
falen,ontmoedigen,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer gelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk
beginnen,stoppen,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk
zeggen,deelnemen,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
komen,brengen,neutraal,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
bekendmaken,aankondigen,zeer gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,zeer gelijk,gelijk,ongelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk
lezen,begrijpen,zeer ongelijk,gelijk,ongelijk,neutraal,gelijk,ongelijk,ongelijk,ongelijk,neutraal,gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk
nemen,achterlaten,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
verkondigen,aankondigen,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,gelijk,zeer gelijk,gelijk,neutraal,gelijk,ongelijk,gelijk,ongelijk,gelijk,ongelijk
verwerven,verkrijgen,zeer gelijk,zeer gelijk,zeer gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
concluderen,beslissen,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
tevredenstellen,pleiten,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,zeer ongelijk
argumenteren,bewijzen,neutraal,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer gelijk,ongelijk,ongelijk,zeer gelijk,ongelijk,ongelijk
vragen,pleiten,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
vinden,verdwijnen,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,neutraal,ongelijk,zeer ongelijk
inspecteren,examineren,zeer gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,neutraal,gelijk,zeer gelijk,gelijk
controleren,rechtvaardigen,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk
vermoeden,voorspellen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,neutraal,ongelijk,gelijk,zeer gelijk,ongelijk,ongelijk
leren,evalueren,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk
argumenteren,rechtvaardigen,zeer gelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk
maken,worden,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,neutraal,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk
ontdekken,ontstaan,gelijk,gelijk,ongelijk,zeer gelijk,gelijk,neutraal,gelijk,gelijk,gelijk,neutraal,gelijk,gelijk,zeer gelijk,gelijk,zeer gelijk
bereiken,slagen,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,neutraal,gelijk,zeer gelijk,neutraal,gelijk
geven,plaatsen,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
begrijpen,luisteren,zeer ongelijk,neutraal,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
uitbreiden,groeien,zeer gelijk,gelijk,gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,ongelijk,gelijk,gelijk
lenen,verkopen,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk
houden,beschermen,neutraal,zeer gelijk,ongelijk,neutraal,gelijk,gelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,gelijk,ongelijk,neutraal,ongelijk
uitleggen,bewijzen,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
vermoeden,doenalsof,gelijk,zeer gelijk,zeer gelijk,gelijk,zeer gelijk,zeer gelijk,zeer gelijk,neutraal,neutraal,gelijk,gelijk,neutraal,zeer gelijk,gelijk,zeer gelijk
akkoordgaan,voldoen,zeer gelijk,neutraal,neutraal,gelijk,gelijk,ongelijk,ongelijk,gelijk,ongelijk,gelijk,ongelijk,gelijk,zeer gelijk,ongelijk,ongelijk
vergeven,vergeten,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,neutraal,neutraal
verklaren,uitleggen,zeer gelijk,gelijk,neutraal,neutraal,zeer gelijk,gelijk,ongelijk,gelijk,gelijk,gelijk,zeer ongelijk,gelijk,zeer gelijk,neutraal,gelijk
begrijpen,vergeven,zeer gelijk,ongelijk,neutraal,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,neutraal,gelijk,ongelijk,ongelijk,ongelijk
herinneren,vergeten,zeer gelijk,zeer gelijk,gelijk,ongelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,zeer gelijk,neutraal,gelijk,ongelijk,zeer gelijk,zeer gelijk
krijgen,achterblijven,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk
realiseren,ontdekken,ongelijk,ongelijk,ongelijk,zeer gelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,gelijk,gelijk,neutraal,ongelijk,ongelijk,zeer gelijk
nodighebben,vragen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,neutraal
negeren,vragen,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk
denken,informeren,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
afwijzen,vermijden,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,ongelijk,gelijk,gelijk,zeer gelijk,neutraal,gelijk,ongelijk,gelijk,gelijk
argumenteren,overtuigen,neutraal,ongelijk,ongelijk,neutraal,gelijk,gelijk,ongelijk,ongelijk,gelijk,gelijk,neutraal,gelijk,ongelijk,neutraal,gelijk
najagen,overtuigen,gelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer gelijk,ongelijk,zeer gelijk
accepteren,vergeven,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,zeer ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk
doen,stoppen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,neutraal,ongelijk
onderzoeken,herzien,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,gelijk,gelijk
discussiëren,uitleggen,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
verschuldigdzijn,lenen,zeer ongelijk,ongelijk,gelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk
verkennen,ontdekken,gelijk,gelijk,gelijk,ongelijk,gelijk,gelijk,gelijk,gelijk,gelijk,neutraal,gelijk,gelijk,ongelijk,neutraal,gelijk
klagen,argumenteren,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
terugtrekken,afwijzen,neutraal,ongelijk,gelijk,zeer gelijk,gelijk,gelijk,ongelijk,neutraal,gelijk,gelijk,ongelijk,gelijk,ongelijk,gelijk,gelijk
houden,lenen,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk
smeken,vragen,neutraal,ongelijk,gelijk,ongelijk,ongelijk,neutraal,ongelijk,gelijk,gelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,gelijk,gelijk
regelen,organiseren,zeer gelijk,gelijk,gelijk,gelijk,zeer gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,neutraal,gelijk,gelijk,zeer gelijk,gelijk
verminderen,krimpen,gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,neutraal,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk
spreken,erkennen,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk
geven,uitlenen,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,neutraal,gelijk,ongelijk,ongelijk
doden,verdedigen,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
verdwijnen,krimpen,gelijk,ongelijk,neutraal,gelijk,gelijk,gelijk,ongelijk,ongelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,gelijk,zeer gelijk
leveren,dragen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,gelijk,ongelijk,ongelijk,ongelijk
ademen,verstikken,zeer gelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
erkennen,melden,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,neutraal,ongelijk,ongelijk,ongelijk
worden,verschijnen,neutraal,gelijk,zeer ongelijk,ongelijk,gelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,gelijk,zeer gelijk,ongelijk,ongelijk,ongelijk,neutraal
doenalsof,lijken,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk
bereiken,worden,ongelijk,neutraal,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk
overnadenken,denken,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,neutraal,zeer gelijk,gelijk,gelijk,ongelijk,zeer gelijk,gelijk,zeer gelijk,zeer gelijk
bepalen,voorspellen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk
tevredenstellen,vermaken,zeer ongelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,zeer ongelijk,neutraal,ongelijk,ongelijk,gelijk,gelijk,gelijk,ongelijk,ongelijk
blijven,behouden,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,neutraal,ongelijk,gelijk,gelijk,zeer gelijk,gelijk,neutraal
doenalsof,uitbeelden,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,gelijk,gelijk,gelijk,ongelijk,gelijk
vergeten,onderhouden,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk
willen,kiezen,neutraal,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer ongelijk
verliezen,krijgen,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
proberen,denken,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal
worden,lijken,gelijk,gelijk,ongelijk,gelijk,ongelijk,gelijk,ongelijk,zeer ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,neutraal,neutraal
vertrekken,negeren,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk
accepteren,aanbevelen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk
vertrekken,zwerven,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk
houden,geven,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
geven,toestaan,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,neutraal
brengen,sturen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,neutraal
opnemen,leren,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk
verwerven,vinden,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk
vertrekken,verschijnen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer gelijk,ongelijk,ongelijk,ongelijk,ongelijk
creëren,vernietigen,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,gelijk,ongelijk,zeer ongelijk
beginnen,gaan,gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,neutraal,ongelijk,neutraal,gelijk,zeer gelijk,zeer gelijk,ongelijk,zeer gelijk,gelijk
krijgen,kopen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk
verzamelen,opslaan,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,neutraal,zeer gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk
vervangen,herstellen,ongelijk,gelijk,ongelijk,zeer gelijk,neutraal,gelijk,ongelijk,gelijk,gelijk,gelijk,ongelijk,ongelijk,ongelijk,neutraal,gelijk
samenvoegen,toevoegen,zeer gelijk,ongelijk,gelijk,gelijk,gelijk,ongelijk,gelijk,ongelijk,ongelijk,gelijk,ongelijk,gelijk,gelijk,gelijk,gelijk
samenvoegen,trouwen,zeer ongelijk,zeer ongelijk,zeer ongelijk,neutraal,zeer ongelijk,neutraal,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk
accepteren,bezorgen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
bijvoegen,samenvoegen,gelijk,gelijk,ongelijk,gelijk,neutraal,zeer gelijk,gelijk,gelijk,gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk
